house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,850 sq ft,DN Nagar,Hisar,19.12368774,72.82952881,70000,INR,2,null,null,null,Posted 11 days ago,"It has an area of 850 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 70,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing north direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Furnished
3 BHK Independent House ,"1,450 sq ft",Ambernath West,Mumbai,21.17456245,79.04459381,22000,INR,3,null,null,null,Posted 10 hours ago,"Well designed 3 bhk independent house is available at a prime location in Mamta Apartment. It has area of 1450 sqft and is available at a rent of Rs. 22,000. It is a semi-furnished property. This residential property is ready-to-move-in. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,900 sq ft,Ambernath West,Mumbai,21.10795593,79.07183075,17000,INR,2,null,null,null,Posted 10 hours ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Mamta Apartment. It has area of 900 sqft and is available at a rent of Rs. 17,000. The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 microwave. It also has 1 dining table, 1 ac and 1 bed. It is east facing property. It is a 20 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Ambernath West,Mumbai,21.16840172,79.01312256,12000,INR,2,null,null,null,Posted 10 hours ago,"Itâs a 2 bhk multistorey apartment situated in Mamta Apartment, Ambernath West. It has area of 1000 sqft and is available at a rent of Rs. 12,000. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Ambernath West,Mumbai,21.10347176,79.07408905,15000,INR,2,null,null,null,Posted 10 hours ago,"Itâs a 2 bhk multistorey apartment situated in Mamta Apartment, Ambernath West, Mumbai. It has area of 950 sqft and is available at a rent of Rs. 15,000. The house is semi-furnished. It is east facing property. It is a 20 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Independent House ,"1,400 sq ft",Ambernath West,Mumbai,21.22462845,78.98709106,20000,INR,3,null,null,null,Posted 11 hours ago,"Itâs a 3 bhk independent house situated in Mamta Apartment, Ambernath West, Mumbai. It has an area of 1400 sqft with a carpet area of 1350 sqft . The property is available at a monthly rental of Rs. 20,000 . It is a semi-furnished property. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Ambernath West,Mumbai,21.15748024,79.06723785,33000,INR,3,null,null,null,Posted 11 hours ago,"Itâs a 3 bhk multistorey apartment situated in Mamta Apartment, Ambernath West, Mumbai. It has area of 1500 sqft and is available at a rent of Rs. 33,000. The house is semi-furnished. It is facing east direction. It is a 20 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Ambernath West,Mumbai,21.11568451,79.06869507,25000,INR,3,null,null,null,Posted 10 hours ago,"Itâs a 3 bhk multistorey apartment situated in Mamta Apartment, Ambernath West, Mumbai. It has area of 1500 sqft and is available at a rent of Rs. 25,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Ambernath West,Mumbai,21.10386276,79.05102539,20000,INR,3,null,null,null,Posted 11 hours ago,"It has an area of 1500 sqft with a carpet area of 1450 sqft . The property is available at a monthly rental of Rs. 20,000 . It is facing east direction. It is a 20 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Andheri West,Mumbai,19.11858177,72.82878113,65000,INR,2,null,null,null,Posted 5 days ago,"It has area of 850 sqft and is available at a rent of Rs. 65,000. The house is semi-furnished. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,200 sq ft",Malad East,Mumbai,19.17831421,72.87186432,87000,INR,3,null,null,null,Posted 6 months ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Lalani Grandeur, one of the most prestigious projects of Malad East. It has a built-up area of 1200 sqft and is available for rent at Rs. 87,000 per month . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing southeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment ,"1,300 sq ft",Thane West,Mumbai,19.19519234,72.96315002,49000,INR,2,null,null,null,Posted 15 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Thane West, Mumbai. It has area of 1300 sqft and is available at a rent of Rs. 49,000. It is a furnished property. Furnishings include 1 sofa, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing north direction. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment ,"1,816 sq ft",Prabhadevi,Mumbai,19.01757431,72.82889557,170000,INR,3,null,null,null,Posted 21 days ago,It has an area of 1816 sqft . The property is available at a monthly rental of Rs. 1.70 lac . The house is semi-furnished. It is a 21 year old ready-to-move-in property. It is made in way to provide a comfortable living. Please contact us for more details. ,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,100 sq ft",Ghatkopar East,Mumbai,19.07976341,72.90843964,70000,INR,3,null,null,null,Posted 6 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Ghatkopar East, Mumbai. It has an area of 1100 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 70,000 . Its main door is facing east direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,100 sq ft",Ville Parle East,Mumbai,19.0951004,72.8605957,100000,INR,3,null,null,null,Posted 8 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Ville Parle East. It has an area of 1100 sqft with a carpet area of 950 sqft . The property is available at a monthly rental of Rs. 1.00 lac . It is a semi-furnished property. It has 1 sofa, 1 gas connection, 1 ac and 1 bed. Its main door is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,105 sq ft",Andheri East,Mumbai,19.12821579,72.86928558,70000,INR,2,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Bindra Complex, Andheri East. It has an area of 1105 sqft with a carpet area of 850 sqft . The property is available at a monthly rental of Rs. 70,000 . The house is furnished. Its main door is facing north direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Kandivali East,Mumbai,19.19529152,72.87622833,40000,INR,2,null,null,null,Posted 4 days ago,"It has a built-up area of 1000 sqft and is available for rent at Rs. 40,000 per month . It is north facing property. It is a 21 year old ready-to-move-in property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor ,"1,500 sq ft",Ghatkopar East,Mumbai,19.07976341,72.90843964,55000,INR,3,null,null,null,Posted 23 days ago,"A 2 bhk property is available for rent in Ghatkopar East, Mumbai. It has area of 1500 sqft and is available at a rent of Rs. 55,000. It is a furnished property. Furnishings include 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection and 1 bed. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Independent Floor ,850 sq ft,Mulund West,Mumbai,19.17361641,72.94251251,38000,INR,3,null,null,null,Posted 23 days ago,"Well designed 2 bhk builder floor is available at a prime location in Mulund West. It has a built-up area of 850 sqft and is available for rent at Rs. 38,000 per month . It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 dining table, 1 gas connection, 1 ac and 1 bed. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. ",No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Bhandup West,Mumbai,19.15002823,72.93054199,55000,INR,2,null,null,null,Posted 23 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Bhandup West. It has an area of 900 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 55,000 . The house is furnished. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Borivali West,Mumbai,19.24913406,72.84872437,36004,INR,2,null,null,null,Posted 3 days ago,"It has an area of 1000 sqft with a carpet area of 600 sqft . The property is available at a monthly rental of Rs. 36,004 . The house is unfurnished. Its main door is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Unfurnished
1 BHK Apartment ,580 sq ft,Naigaon East,Mumbai,19.35858154,72.85855865,7500,INR,1,null,null,null,Posted a year ago,"A 1 bhk property is available for rental in Ornate Universal Galaxy, Naigaon East, Mumbai. It is a semi-furnished property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,600 sq ft",Parel,Mumbai,18.99154091,72.84139252,140000,INR,3,null,null,null,Posted a year ago,"A spacious 3 bhk multistorey apartment is available for rental in Lodha Group Azzuro, Parel, Mumbai. It has an area of 1600 sqft with a carpet area of 1350 sqft . The property is available at a monthly rental of Rs. 1.40 lac . Its main door is facing south direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,800 sq ft",Prabhadevi,Mumbai,19.01757431,72.82889557,175000,INR,3,null,null,null,Posted 22 days ago,"Itâs a 3 bhk multistorey apartment situated in Tata Realty Peregrine, Prabhadevi, Mumbai. It has an area of 1800 sqft with a carpet area of 1350 sqft . The property is available at a monthly rental of Rs. 1.75 lac . It is facing south direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Kalyan West,Mumbai,19.26244545,73.13493347,13000,INR,1,null,null,null,Posted a month ago,"Itâs a 1 bhk multistorey apartment situated in Vastusankalp Developers Punyodaya Rio, Kalyan West, Mumbai. It has an area of 650 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 13,000 . The house is unfurnished. It has power backup. Other amenities include lift available, intercom and children's play area. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,600 sq ft,Kalyan West,Mumbai,19.26094437,73.13653564,10500,INR,1,null,null,null,Posted a month ago,"Itâs a 1 bhk multistorey apartment situated in Vasant Group Park, Kalyan West, Mumbai. It has an area of 600 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 10,500 . The house is semi-furnished. It is facing west direction. It is a 12 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Kalyan West,Mumbai,19.25645828,73.13584137,18000,INR,1,null,null,null,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Gokul Constructions Nagari, Kalyan West, Mumbai. It has a built-up area of 800 sqft and is available for rent at Rs. 18,000 per month . It has lift available. Other amenities include intercom, children's play area, power backup and water_supply. It is facing west direction. It is a 20 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Kalyan West,Mumbai,19.24974251,73.15293121,15000,INR,1,null,null,null,Posted a month ago,"It has an area of 650 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 15,000 . It has cctv as well as lift available. The project also has children's play area and club house. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Borivali West,Mumbai,19.24913406,72.84872437,42010,INR,2,null,null,null,Posted 11 days ago,"It has a built-up area of 1100 sqft and is available for rent at Rs. 42,010 per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Kalyan West,Mumbai,19.26071167,73.14162445,18000,INR,2,null,null,null,Posted a month ago,"A 2 bhk property is available for rental in Godrej Properties Hill, Kalyan West, Mumbai. It has a built-up area of 800 sqft and is available for rent at Rs. 18,000 per month . It is a semi-furnished property. It has power backup as well as cctv. The project also has lift available, community hall and intercom. It is west facing property. It is a 15 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Kalyan West,Mumbai,19.26071167,73.14162445,15000,INR,1,null,null,null,Posted a month ago,"It has a built-up area of 650 sqft and is available for rent at Rs. 15,000 per month . It is a semi-furnished property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,500 sq ft,Naigaon East,Mumbai,19.36036682,72.85797119,6500,INR,1,null,null,null,Posted a year ago,"Itâs a 1 bhk multistorey apartment situated in JSB Nakshatra Primus, Naigaon East, Mumbai. It has a built-up area of 500 sqft and is available for rent at Rs. 6,500 per month . It is an unfurnished property. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. ",No Deposit,Unfurnished
2 BHK Apartment ,750 sq ft,Naigaon East,Mumbai,19.36037445,72.85797119,12600,INR,1,null,null,null,Posted a year ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Sunteck Realty West World, one of the most prestigious projects of Naigaon East. It has a built-up area of 750 sqft and is available for rent at Rs. 12,600 per month . It is a semi-furnished property. It has power backup as well as club house. The project also has cctv, gymnasium, lift available and children's play area. It is northwest facing property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,620 sq ft,Naigaon East,Mumbai,19.36036873,72.85797119,8499,INR,1,null,null,null,Posted a year ago,"A spacious 1 bhk multistorey apartment is available for rental in Sunteck Realty West World, Naigaon East, Mumbai. It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,150 sq ft",Mulund West,Mumbai,19.17343903,72.94037628,85000,INR,3,null,null,null,Posted 24 days ago,"A 3 bhk property is available for rent in Mulund West, Mumbai. It has area of 1150 sqft and is available at a rent of Rs. 85,000. It is a semi-furnished property. It has children's play area. Other amenities include power backup, intercom, club house, gymnasium, lift available and swimming pool. It is facing east direction. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,350 sq ft",Borivali East,Mumbai,19.23566628,72.86286163,100010,INR,3,null,null,null,Posted 11 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Borivali East. It has a built-up area of 1350 sqft and is available for rent at Rs. 1.00 lac per month . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,585 sq ft,Dahisar,Mumbai,19.26166916,72.87430573,13000,INR,2,null,null,null,Posted a year ago,"Itâs a 1 bhk multistorey apartment situated in DB Realty Ozone, Dahisar, Mumbai. It has area of 585 sqft and is available at a rent of Rs. 13,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,250 sq ft",Borivali East,Mumbai,19.22560692,72.86468506,110000,INR,3,null,null,null,Posted a day ago,"A 3 bhk property is available for rent in Borivali East, Mumbai. It has an area of 1250 sqft with a carpet area of 1090 sqft . The property is available at a monthly rental of Rs. 1.10 lac . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Kandivali West,Mumbai,19.21152687,72.83187866,46000,INR,2,null,null,null,Posted 6 months ago,"Itâs a 2 bhk multistorey apartment situated in Kandivali West. It has area of 1100 sqft and is available at a rent of Rs. 46,000. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",St Andrew Rd,Mumbai,19.0596962,72.8265686,76000,INR,2,2,null,null,Posted 4 years ago,"2 bhk apartment available on rent it is located in bandra west at st andrews road near andrews college it has lift and car parking facilities available it is well maintain society and good location it is on middle floor it's on main road facing. more property details available at bandra, khar, santacruz, west."," 2,50,000",Furnished
4 BHK Apartment ,"1,600 sq ft",Borivali East,Mumbai,19.22560692,72.86468506,160000,INR,4,null,null,null,Posted 2 days ago,This spacious 4 bhk multistorey apartment is available for rental and is located in the heart of Borivali East. It is a semi-furnished property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Kindly call us for details. ,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Kandivali East,Mumbai,19.19798088,72.87248993,42000,INR,2,null,null,null,Posted 2 days ago,"1 BHK Super Luxrious Apartment with all modern amenities like swimming pool garden childrens play area etc etc More About This Property This Apartment can be a comfortable and affordable home for your family. It is a 1 BHK unit available on rent at Kandivali East in Mumbai. This Apartment comes with a plethora of amenities to meet your modern lifestyle needs. It is semi furnished. It is located on floor 10 of the building having a total 19 floors. Offering beautiful city views, this 1 BHK has been thoughtfully developed. It includes a total of 1 bedroom and 2 bathroom. The property is North facing. It also includes 0 balcony that can be a perfect place for relaxation. The built-up area of the Apartment is 650 square_feet. The carpet area is 520 square_feet. The Apartment is available for a monthly rent of Rs 42000. The security deposit payable is Rs 42000. Project Highlights This property has been constructed under Lokhandwala Whispering Palms Exclusive. The locality Kandivali East where this Apartment is situated, has well-equipped social infrastructure. Those who need medical assistance in emergencies can be worry-free as there are hospitals close by, such as Ojas Eye Hospital - Best Eye Hospital in Kandivali, Borivali, Malad, Lifewave Hospital, Balajee Hospital",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Sanpada,Mumbai,19.05994034,73.01783752,50000,INR,2,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Sanpada. It has an area of 1200 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 50,000 . The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Jogeshwari East,Mumbai,19.12950706,72.85144043,45000,INR,2,null,null,null,Posted 5 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in The Hindu Friends CHS. It has a built-up area of 800 sqft and is available for rent at Rs. 45,000 per month . It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",St Andrew Rd,Mumbai,19.0596962,72.8265686,70000,INR,2,2,null,null,Posted 4 years ago,"2 bhk apartment available on rent it is located in bandra west at st paul road near andrews church it has lift and car parking facilities available it is well maintain society and good location it is on middle floor it's on main road facing. more property details available at bandra, khar, santacruz, west."," 2,50,000",Furnished
2 BHK Apartment ,"1,000 sq ft",St Andrew Rd,Mumbai,19.0596962,72.8265686,79000,INR,2,2,null,null,Posted 4 years ago,"2 BHK apartment available on rent, it is located at in bandra west st andrews road near andrews college It has lift and car parking facilities. It is a well maintain society and good location. It is on middle floor. It is on main road. It is close to shop, school, restaurant and market. More properties details available at Bandra, Khar, Santacruz West."," 2,50,000",Furnished
3 BHK Apartment ,"1,400 sq ft",Chembur,Mumbai,19.04731178,72.89689636,85000,INR,3,null,null,null,Posted a year ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Chembur. It has area of 1400 sqft and is available at a rent of Rs. 85,000. It is an unfurnished property. It is facing northeast direction. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,683 sq ft,Karanjade,Mumbai,18.97465897,73.11180878,7500,INR,2,null,null,null,Posted a year ago,"A spacious home designed for families aspiring for a modern lifestyle, this Apartment is available for affordable rent in Navi Mumbai. It is a 1 BHK Apartment situated in Panvel at a coveted location with well-developed infrastructure. This Apartment is a good example of a well-planned residential property with all new-age conveniences available for the residents. The unit is Unfurnished. The 1 BHK property has been impeccably designed property to meet the space needs of a contemporary home seeker. This 1 BHK unit is built on floor 2 out of a total 7 floors. There are 1 bedroom and 2 bathroom. There are 3 balcony, giving majestic views of the outside world. The built-up area of this property is 683 Square feet. Project Highlights The Apartment is built inside project Shree Riddhi Siddhi Adinath Astha. Families living in this Apartment will find several hospitals in the neighbourhood like Lifeline Hospital, Panvel, Laxmi Eye Institute, and Sukham Hospital. They will also find shops and utility stores within easy reach. There are many schools in the vicinity, including Tiny Toes, First Step Pre-School, and Bright Kindergarten",No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Karanjade,Mumbai,18.97457123,73.10448456,7000,INR,2,null,null,null,Posted a year ago,"It has a built-up area of 650 sqft and is available for rent at Rs. 7,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,540 sq ft,Naigaon East,Mumbai,19.36323929,72.85987091,6500,INR,1,null,null,null,Posted a year ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in MAAD Realtors And Infra Yashvant Pride, one of the most prestigious projects of Naigaon East. It has a built-up area of 540 sqft and is available for rent at Rs. 6,500 per month . It is a semi-furnished property. It is east facing property. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,535 sq ft,Naigaon East,Mumbai,19.35971642,72.85686493,5000,INR,1,null,null,null,Posted a year ago,"It has a built-up area of 535 sqft and is available for rent at Rs. 5,000 per month . The house is semi-furnished. It is a 2 year old ready-to-move-in property. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,658 sq ft,Thane West,Mumbai,19.2803154,72.95307159,22000,INR,2,null,null,null,Posted a year ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Vihang Group Vermont. It has a built-up area of 658 sqft and is available for rent at Rs. 22,000 per month . The house is semi-furnished. It is a ready-to-move-in property. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Thane West,Mumbai,19.26090813,72.97863007,40000,INR,2,null,null,null,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Bhoomi Group Acres, Thane West. It has an area of 1000 sqft with a carpet area of 670 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is furnished. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
1 BHK Apartment ,500 sq ft,Andheri East,Mumbai,19.11686325,72.86997986,45000,INR,2,null,null,null,Posted 2 months ago,"A spacious 1 bhk multistorey apartment is available for rental in Andheri East, Mumbai. It has an area of 500 sqft with a carpet area of 270 sqft . The property is available at a monthly rental of Rs. 45,000 . It is a furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,980 sq ft,Thane West,Mumbai,19.21141052,72.98690033,30000,INR,2,null,null,null,Posted a year ago,"It has a built-up area of 980 sqft and is available for rent at Rs. 30,000 per month . It is a semi-furnished property. It has cctv. Other amenities include children's play area, swimming pool, gymnasium, intercom, full power backup, gated community, club house, lift(s) and community hall. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,420 sq ft",Thane West,Mumbai,19.24021149,72.99583435,38000,INR,3,null,null,null,Posted a year ago,"This Apartment can be a comfortable and affordable home for your family. It is a 3 BHK unit available on rent at Thane West in Thane. This Apartment comes with a plethora of amenities to meet your modern lifestyle needs. It is Semi Furnished. It is located on floor 21 of the building having a total 30 floors. Offering beautiful city views, this 3 BHK has been thoughtfully developed. It includes a total of 3 bedrooms and 3 bathroom. The property is North-East facing. It also includes 0 balcony that can be a perfect place for relaxation. The built-up area of the Apartment is 1420 Square feet. The carpet area is 972 Square feet. Project Highlights The residential property is equipped with various facilities including Gym, Garden, Sports Facility, Swimming Pool, Intercom, Clubhouse, Community Hall. There is a provision for lift facility. Residents have access to power backup facility. The property provides a secure environment for the residents as it has the latest safety features like cctv facility. The property offers an opportunity to lead a healthy lifestyle as it comes with amenities like gymnasium. There is a swimming pool inside this project. The locality Thane West where this Apartment is situated, has well-equipped social infrastructure. Those who need medical assistance in emergencies can be worry-free as there are hospitals close by, such as Dr.L.H.Hiranandani Hospital, Shree Ramkrishna Netralaya - Eye Specialist Hospital, Clinic in Thane Ghodbunder Road, and S.S. Hospital. Families with small kids will find many schools like Arunodaya Public School, Kendriya Vidyalaya, and Kendriya Vidyalaya, Air Force Station in the neighborhood",No Deposit,Semi-Furnished
4 BHK Apartment ,"1,500 sq ft",Andheri West,Mumbai,19.14150429,72.83450317,145000,INR,4,null,null,null,Posted a year ago,"Itâs a 4 bhk multistorey apartment situated in HDIL Dheeraj Gaurav Heights, Andheri West. It has area of 1500 sqft and is available at a rent of Rs. 1.45 lac. The house is semi-furnished. It has 1 refrigerator, 1 sofa, 1 sofa and 1 dining table. It also has 1 ac and 1 bed. It is southwest facing property. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
